trial_id,fs_estimate_hz,flagged_fs_outlier
910,249.64819235154667,False
911,237.09880775472342,False
912,265.3597474341939,False
913,248.962457178368,False
914,251.25300497005713,False
915,250.18226814393367,False
916,250.0907442116782,False
917,249.96410079322834,False
918,240.7305655369844,False
919,250.65008541925354,False
920,249.50476698344937,False
921,250.53386571187946,False
922,251.13048160083187,False
923,249.68435760799102,False
924,250.21633600401836,False
925,249.44849323856488,False
926,251.30678522677218,False
927,249.9685238723307,False
928,248.7542280746857,False
929,251.16003725591608,False
930,250.26897906340656,False
931,250.62925091782876,False
932,249.52598300907786,False
933,249.09481843671392,False
934,250.24863137897484,False
935,251.63918915790805,False
936,250.11695895332232,False
937,250.4095408458291,False
938,250.27119222103295,False
939,250.09658091487998,False
940,250.23865046784033,False
941,250.06479019618507,False
942,250.299249830606,False
943,250.45379843012532,False
944,250.02030477091975,False
945,250.55384782651652,False
946,250.28090501200373,False
947,250.2985027488248,False
948,250.10266319007727,False
949,250.09562229440894,False
950,250.55149652891208,False
951,250.31430020406094,False
952,250.0056598918475,False
953,250.11138413756984,False
954,250.19149060009613,False
955,250.2996684984057,False
956,250.25337778931043,False
957,250.09752452414386,False
958,250.44479506665135,False
959,250.3914934622069,False
960,250.21182147867202,False
961,250.32596718209982,False
962,249.9880532916809,False
963,250.48942164859196,False
964,250.3003328550573,False
965,250.25138798441938,False
966,250.28484047347285,False
967,250.162037229513,False
968,250.29856542372795,False
969,250.12502748280642,False
970,250.44010915734864,False
971,250.28369992899533,False
972,249.89348277779925,False
973,250.099924878265,False
974,250.45430546845418,False
975,250.2832236607437,False
976,250.28444441496973,False
977,250.63087723306742,False
978,250.23860035264607,False
979,250.11261072589474,False
980,250.09641321865038,False
981,250.69285123866078,False
982,250.5662933591225,False
983,250.3765792998934,False
984,250.30358198683479,False
985,250.36314176933604,False
986,250.08091853952666,False
987,250.4105620946283,False
988,250.34888054988667,False
989,250.32754693418238,False
990,250.31619071769555,False
991,250.51786724690777,False
992,250.1761819963234,False
993,250.6583995735135,False
994,250.42620305026367,False
995,250.25530748016197,False
996,250.3159475071868,False
997,250.11019761213717,False
998,250.48790764336744,False
999,250.26685867953896,False
1000,265.965126086399,False
1001,250.11731192504797,False
1002,249.21704560838643,False
1003,250.65671759101377,False
1004,250.27604726937597,False
1005,250.11972267267336,False
1006,249.59094899914385,False
1007,250.70848220639462,False
1008,249.12492005752515,False
1009,250.29930999960123,False
1010,250.12762113553163,False
1011,250.2711897123961,False
1012,250.14252068142565,False
1013,250.33252453624175,False
1014,250.19252259474632,False
1015,250.36328223295385,False
1016,250.03307260223352,False
1017,250.64389353169884,False
1018,250.34766418224177,False
1019,250.23648048350742,False
1020,250.2234789040592,False
1021,250.25507441245074,False
1022,250.34594373337924,False
1023,250.01854129060067,False
1024,250.4406537879043,False
1025,249.99023647603985,False
1026,250.41079294353224,False
1027,250.02555783453408,False
1028,251.22352340026126,False
1029,249.96876390706203,False
1030,250.7770878481319,False
1031,249.93241873357047,False
1032,249.1926541910434,False
1033,250.49665045662928,False
1034,250.65251399111483,False
1035,250.33961388607827,False
1036,263.1979251452028,False
1037,250.30859874957335,False
1038,251.09684810355253,False
1039,250.46231293870582,False
1040,250.43193496100136,False
1041,249.06557800901305,False
1042,250.97539947013243,False
1043,250.2395325062753,False
1044,250.18512848519242,False
1045,269.74101624211784,False
1046,250.2444214076491,False
1047,248.78055467418477,False
1048,249.993832685167,False
1049,249.9958584128242,False
1050,251.7869087182009,False
1051,250.05586732292747,False
1052,249.21930730598794,False
1053,249.37656358086292,False
1054,245.48660017038242,False
1055,254.12654631509812,False
1056,249.15501653370987,False
1057,251.62095649975745,False
